-5;0,03125
-4,992;0
-4,984;0
-4,976;0
-4,968;0,03125
-4,96;0,03125
-4,952;0,03125
-4,944;0,03125
-4,936;0
-4,928;0,03125
-4,92;0
-4,912;0,03125
-4,904;0
-4,896;0
-4,888;0
-4,88;0
-4,872;0
-4,864;0
-4,856;0
-4,848;0,03125
-4,84;0
-4,832;0
-4,824;0
-4,816;0,03125
-4,808;0,03125
-4,8;0
-4,792;0,03125
-4,784;0
-4,776;0
-4,768;0
-4,76;0,03125
-4,752;0,03125
-4,744;0,03125
-4,736;0
-4,728;0
-4,72;0,03125
-4,712;0,0625
-4,704;0
-4,696;0
-4,688;0,03125
-4,68;0,03125
-4,672;0
-4,664;0
-4,656;0
-4,648;0
-4,64;0,03125
-4,632;0
-4,624;0
-4,616;0
-4,608;0
-4,6;0,0625
-4,592;0
-4,584;0,03125
-4,576;0,03125
-4,568;0,03125
-4,56;0,03125
-4,552;0
-4,544;0,03125
-4,536;0,03125
-4,528;0,03125
-4,52;0,03125
-4,512;0
-4,504;0
-4,496;0,03125
-4,488;0,03125
-4,48;0
-4,472;0
-4,464;0
-4,456;0,03125
-4,448;0,03125
-4,44;0,03125
-4,432;0
-4,424;0
-4,416;0,03125
-4,408;0
-4,4;0
-4,392;0,03125
-4,384;0
-4,376;0,03125
-4,368;0
-4,36;0,03125
-4,352;0,03125
-4,344;0
-4,336;0
-4,328;0
-4,32;0,03125
-4,312;0,03125
-4,304;0
-4,296;0
-4,288;0
-4,28;0,03125
-4,272;0,03125
-4,264;0,03125
-4,256;0
-4,248;0
-4,24;0,03125
-4,232;0
-4,224;0
-4,216;0,03125
-4,208;0,03125
-4,2;0,03125
-4,192;0
-4,184;0,03125
-4,176;0,03125
-4,168;0,03125
-4,16;0,03125
-4,152;0,03125
-4,144;0,03125
-4,136;0,03125
-4,128;0,03125
-4,12;0
-4,112;0,03125
-4,104;0
-4,096;0,03125
-4,088;0
-4,08;0,0625
-4,072;0,03125
-4,064;0
-4,056;0,03125
-4,048;0,03125
-4,04;0,03125
-4,032;0,03125
-4,024;0,03125
-4,016;0
-4,008;0,03125
-4;0,03125
-3,992;0,03125
-3,984;0,03125
-3,976;0
-3,968;0
-3,96;0
-3,952;0
-3,944;0,03125
-3,936;0,03125
-3,928;0,03125
-3,92;0,03125
-3,912;0,03125
-3,904;0,03125
-3,896;0
-3,888;0
-3,88;0
-3,872;0,03125
-3,864;0
-3,856;0,03125
-3,848;0
-3,84;0
-3,832;0,03125
-3,824;0,03125
-3,816;0,03125
-3,808;0
-3,8;0
-3,792;-0,03125
-3,784;0,03125
-3,776;0,03125
-3,768;0,03125
-3,76;0
-3,752;0
-3,744;0
-3,736;0,03125
-3,728;0,03125
-3,72;0,03125
-3,712;0,03125
-3,704;0,03125
-3,696;0
-3,688;0,03125
-3,68;0
-3,672;0,03125
-3,664;0,03125
-3,656;0,03125
-3,648;0
-3,64;0,03125
-3,632;0,03125
-3,624;0
-3,616;0,03125
-3,608;0,03125
-3,6;0
-3,592;0,03125
-3,584;0
-3,576;0
-3,568;0,03125
-3,56;0
-3,552;0,03125
-3,544;0
-3,536;0
-3,528;0
-3,52;0,03125
-3,512;0,03125
-3,504;0,03125
-3,496;0,03125
-3,488;0,03125
-3,48;0
-3,472;0,03125
-3,464;0
-3,456;0,03125
-3,448;0
-3,44;0,03125
-3,432;0,03125
-3,424;0,03125
-3,416;0,03125
-3,408;0,03125
-3,4;0
-3,392;0
-3,384;0
-3,376;0,03125
-3,368;0
-3,36;0,03125
-3,352;0
-3,344;0
-3,336;0
-3,328;0,0625
