-1;1
-0,9984;1
-0,9968;1,03125
-0,9952;1
-0,9936;1
-0,992;1
-0,9904;1
-0,9888;1
-0,9872;1
-0,9856;1
-0,984;1
-0,9824;1
-0,9808;1
-0,9792;1
-0,9776;1
-0,976;1
-0,9744;1
-0,9728;1
-0,9712;1
-0,9696;1
-0,968;1
-0,9664;1
-0,9648;1
-0,9632;1
-0,9616;1
-0,96;1
-0,9584;0,96875
-0,9568;1
-0,9552;1
-0,9536;1
-0,952;1
-0,9504;1
-0,9488;0,96875
-0,9472;1
-0,9456;1
-0,944;1,03125
-0,9424;1
-0,9408;1
-0,9392;1
-0,9376;1
-0,936;1
-0,9344;1
-0,9328;1
-0,9312;0,96875
-0,9296;1
-0,928;1
-0,9264;1
-0,9248;1
-0,9232;1
-0,9216;1
-0,92;0,96875
-0,9184;1
-0,9168;1
-0,9152;1
-0,9136;1
-0,912;1
-0,9104;1
-0,9088;0,96875
-0,9072;1
-0,9056;0,96875
-0,904;1
-0,9024;1
-0,9008;1
-0,8992;1
-0,8976;1,03125
-0,896;0
-0,8944;0,03125
-0,8928;0
-0,8912;0
-0,8896;0
-0,888;0
-0,8864;0
-0,8848;0
-0,8832;0
-0,8816;0
-0,88;0,03125
-0,8784;0
-0,8768;0
-0,8752;0
-0,8736;0
-0,872;0
-0,8704;0
-0,8688;0
-0,8672;0
-0,8656;0
-0,864;0,03125
-0,8624;0
-0,8608;0
-0,8592;0
-0,8576;0
-0,856;0
-0,8544;0
-0,8528;0
-0,8512;0
-0,8496;0
-0,848;0
-0,8464;0
-0,8448;0
-0,8432;0
-0,8416;0
-0,84;0
-0,8384;0
-0,8368;0
-0,8352;0
-0,8336;0
-0,832;0
-0,8304;0
-0,8288;0
-0,8272;0
-0,8256;0
-0,824;0
-0,8224;0
-0,8208;0
-0,8192;0
-0,8176;0
-0,816;0
-0,8144;0
-0,8128;0
-0,8112;0
-0,8096;0
-0,808;0
-0,8064;-0,03125
-0,8048;0
-0,8032;0
-0,8016;0
-0,8;0
-0,7984;0
-0,7968;0
-0,7952;0
-0,7936;0
-0,792;0
-0,7904;0
-0,7888;0
-0,7872;0
-0,7856;0
-0,784;0
-0,7824;0
-0,7808;0
-0,7792;0
-0,7776;0
-0,776;0
-0,7744;0
-0,7728;0
-0,7712;0
-0,7696;0
-0,768;0
-0,7664;0
-0,7648;0
-0,7632;0
-0,7616;0
-0,76;0
-0,7584;0
-0,7568;0
-0,7552;0
-0,7536;0
-0,752;0
-0,7504;0
-0,7488;0
-0,7472;0
-0,7456;0
-0,744;0
-0,7424;0
-0,7408;0
-0,7392;0
-0,7376;-0,03125
-0,736;0
-0,7344;0
-0,7328;0
-0,7312;0
-0,7296;0
-0,728;-0,03125
-0,7264;0
-0,7248;0
-0,7232;-0,03125
-0,7216;0
-0,72;0
-0,7184;0
-0,7168;0
-0,7152;0
-0,7136;0
-0,712;0
-0,7104;0
-0,7088;0
-0,7072;0
-0,7056;0
-0,704;0
-0,7024;0
-0,7008;0
-0,6992;0
-0,6976;-0,03125
-0,696;0
-0,6944;0
-0,6928;0
-0,6912;0
-0,6896;0
-0,688;0
-0,6864;0
-0,6848;0
-0,6832;0
-0,6816;0
-0,68;0
-0,6784;0,03125
-0,6768;0,03125
-0,6752;0
-0,6736;0
-0,672;0
-0,6704;-0,03125
-0,6688;0
-0,6672;0
-0,6656;0
-0,664;0
-0,6624;0
-0,6608;0
-0,6592;0
-0,6576;0
-0,656;0
-0,6544;0
-0,6528;0
-0,6512;0
-0,6496;0
-0,648;0
-0,6464;0
-0,6448;0
-0,6432;0
-0,6416;0
-0,64;0
-0,6384;0
-0,6368;0
-0,6352;0
-0,6336;-0,03125
-0,632;0
-0,6304;0
-0,6288;0
-0,6272;0
-0,6256;0
-0,624;0
-0,6224;0
-0,6208;0
-0,6192;0
-0,6176;0
-0,616;0
-0,6144;0
-0,6128;0
-0,6112;0
-0,6096;0
-0,608;0,03125
-0,6064;-0,03125
-0,6048;0
-0,6032;0
-0,6016;0
-0,6;0
-0,5984;0
-0,5968;0
-0,5952;0
-0,5936;0
-0,592;0
-0,5904;0
-0,5888;0
-0,5872;0
-0,5856;0
-0,584;0
-0,5824;0
-0,5808;0
-0,5792;0
-0,5776;0
-0,576;0
-0,5744;-0,03125
-0,5728;0
-0,5712;0
-0,5696;0
-0,568;0
-0,5664;0
-0,5648;0
-0,5632;0
-0,5616;0
-0,56;0
-0,5584;0
-0,5568;0
-0,5552;0
-0,5536;0
-0,552;0
-0,5504;0
-0,5488;0
-0,5472;0
-0,5456;-0,03125
-0,544;0
-0,5424;0
-0,5408;0
-0,5392;0
-0,5376;0
-0,536;0
-0,5344;0
-0,5328;0
-0,5312;0
-0,5296;0
-0,528;0
-0,5264;0
-0,5248;0
-0,5232;0
-0,5216;0
-0,52;0
-0,5184;0
-0,5168;0
-0,5152;-0,03125
-0,5136;0
-0,512;0
-0,5104;0
-0,5088;0
-0,5072;0
-0,5056;0
-0,504;0
-0,5024;0
-0,5008;0
-0,4992;0
-0,4976;0
-0,496;0
-0,4944;0
-0,4928;0
-0,4912;0
-0,4896;0
-0,488;0
-0,4864;0
-0,4848;0
-0,4832;0
-0,4816;0
-0,48;0
-0,4784;0
-0,4768;0
-0,4752;0
-0,4736;0
-0,472;0
-0,4704;0
-0,4688;0
-0,4672;0
-0,4656;0
-0,464;0
-0,4624;0
-0,4608;0
-0,4592;0
-0,4576;0
-0,456;0
-0,4544;0
-0,4528;0
-0,4512;0
-0,4496;0
-0,448;0
-0,4464;0
-0,4448;0
-0,4432;0
-0,4416;0
-0,44;0
-0,4384;0
-0,4368;0
-0,4352;0
-0,4336;0
-0,432;0
-0,4304;0
-0,4288;0
-0,4272;0
-0,4256;0
-0,424;0
-0,4224;0
-0,4208;0
-0,4192;0
-0,4176;0
-0,416;0
-0,4144;0
-0,4128;0
-0,4112;0
-0,4096;0
-0,408;-0,03125
-0,4064;0
-0,4048;0
-0,4032;0
-0,4016;0
-0,4;0
-0,3984;0
-0,3968;0
-0,3952;0
-0,3936;0
-0,392;0
-0,3904;0
-0,3888;0
-0,3872;0
-0,3856;0,03125
-0,384;0
-0,3824;0
-0,3808;0
-0,3792;0
-0,3776;0
-0,376;0
-0,3744;0
-0,3728;0
-0,3712;0
-0,3696;0
-0,368;0
-0,3664;0
-0,3648;0
-0,3632;0
-0,3616;0
-0,36;0
-0,3584;0
-0,3568;0
-0,3552;0
-0,3536;0
-0,352;0
-0,3504;0
